* 
	5	ANALOG	0	0	1	3	4	5	10	24	42	77,0	77,1	77,2	77,3	77,4	78,0	78,1	78,2	78,3	78,4	91,1	91,2	91,3	91,4	91,5	66
*record  OrderNo  Type  Key  Name  Stn  AOR  pScale EU_Hi AlarmGrp   Nom.HiLim:77,0  77,1  77,2  77,3  Rsnblty77,4  Nom.LoLim78,0  78,1  78,2  78,3  Rsnblty78,4  NomPairInactive91,1  91,2  91,3  91,4  91,5  ICAddress
	2324	2324	2	"04033023"	"MX 2C       MX BKR 2 C AMPS"	033	3  	600.0126	1	400  	0	0	0	480  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2325	2325	2	"04019054"	"FI TX2W     FI TX2 WATTS"	019	4  	98256.0	1	40000  	0	0	0	44800  	0	-500  	0	0	-1000  	0.0	0.0	0.0	1.0	1.0	NaN
	2326	2326	1	"03019016"	"FI MUL1     FI TX1 MULTIPLIER"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2327	2327	1	"03019017"	"FI MUL2     FI TX2 MULTIPLIER"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2328	2328	1	"03019018"	"FI MUL3     FI TX3 MULTIPLIER"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2329	2329	1	"03030015"	"SS 2TOT     SS BRK 2 AMP TOTAL"	030	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2330	2330	2	"04019055"	"FI TX3W     FLEMING ISLAND TX3 WATTS"	019	4  	98256.0	1	40000  	0	0	0	44000  	0	-500  	0	0	-1000  	0.0	0.0	0.0	1.0	1.0	NaN
	2331	2331	1	"03030016"	"SS 4TOT     SS BRK 4 AMP TOTAL"	030	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2332	2332	2	"04019056"	"FI RAV1     FI TX1 REG A VOLTS"	019	4  	204.7	1	127.5  	0	0	0	150  	0	118.5  	0	0	-10  	0.0	0.0	0.0	1.0	1.0	NaN
	2333	2333	2	"04019057"	"FI RBV1     FI TX1 REG B VOLTS"	019	4  	204.7	1	127.5  	0	0	0	150  	0	118.5  	0	0	-10  	0.0	0.0	0.0	1.0	1.0	NaN
	2334	2334	2	"04019058"	"FI RCV1     FI TX1 REG C VOLTS"	019	4  	204.7	1	127.5  	0	0	0	150  	0	118.5  	0	0	-10  	0.0	0.0	0.0	1.0	1.0	NaN
	2335	2335	2	"04036043"	"RD 4C       BKR 4 C AMPS BKR TRIP"	036	4  	1199.999	1	740  	0	0	0	800  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2336	2336	2	"04019059"	"FI RCV2     FI TX2 REG C VOLTS"	019	4  	204.7	1	127.5  	0	0	0	150  	0	118.5  	0	0	-10  	0.0	0.0	0.0	1.0	1.0	NaN
	2337	2337	2	"04019060"	"FI RAV2     FI TX2 REG A VOLTS"	019	4  	204.7	1	127.5  	0	0	0	150  	0	118.5  	0	0	-10  	0.0	0.0	0.0	1.0	1.0	NaN
	2338	2338	2	"04019061"	"FI RBV2     FI TX2 REG B VOLTS"	019	4  	204.7	1	127.5  	0	0	0	150  	0	118.5  	0	0	-10  	0.0	0.0	0.0	1.0	1.0	NaN
	2339	2339	2	"04019062"	"FI RAV3     FI TX3 REG A VOLTS"	019	4  	204.7	1	127.5  	0	0	0	150  	0	118.5  	0	0	-10  	0.0	0.0	0.0	1.0	1.0	NaN
	2340	2340	2	"04019063"	"FI RBV3     FI TX3 REG B VOLTS"	019	4  	204.7	1	127.5  	0	0	0	150  	0	118.5  	0	0	-10  	0.0	0.0	0.0	1.0	1.0	NaN
	2341	2341	2	"04019064"	"FI RCV3     FI TX3 REG C VOLTS"	019	4  	204.7	1	127.5  	0	0	0	150  	0	118.5  	0	0	-10  	0.0	0.0	0.0	1.0	1.0	NaN
	2342	2342	2	"04019065"	"FI TX1A     FI TX1 A AMPS C/S TRIP"	019	4  	3275.2	1	1450  	0	0	0	1549  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2343	2343	2	"04019066"	"FI TX1B     FI TX1 B AMPS C/S TRIP"	019	4  	3275.2	1	1450  	0	0	0	1549  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2344	2344	2	"04028023"	"GP W30A     BKR W30 A AMPS"	028	6  	599.9999	1	460  	0	0	0	560  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2345	2345	2	"04019067"	"FI TX1C     FI TX1 C AMPS"	019	4  	3275.2	1	1450  	0	0	0	1549  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2346	2346	2	"04038054"	"KH RCV1     KH TX1 REG C VOLTS"	038	1  	204.7	1	127.5  	0	0	0	150  	0	118.5  	0	0	-10  	0.0	0.0	0.0	1.0	1.0	NaN
	2347	2347	2	"04031054"	"RV TX2A     TX2 A AMPS"	031	6  	1637.6	1	1000  	0	0	0	1200  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2348	2348	2	"04019068"	"FI TX1TMP   FI TX1 TANK OIL TEMP"	019	4  	1.0	1	105  	0	0	0	150  	0	-10  	0	0	-300  	0.0	0.0	0.0	1.0	1.0	NaN
	2349	2349	2	"04019069"	"FI TX1ABT   FI TX1 AMBIENT TEMP"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2350	2350	2	"04019070"	"FI LTC2     FI TX2 LTC TAP POS"	019	4  	15.9666	1	15  	0	0	0	16.5  	0	-16  	0	0	-16.5  	0.0	0.0	0.0	1.0	1.0	NaN
	2351	2351	1	"03031019"	"RV 1TOT     RV BRK 1 AMP TOTAL"	031	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2352	2352	2	"04019071"	"FI DCV      FLEMING ISLAND DC VOLTS"	019	4  	150.0	1	137  	0	0	0	150  	0	127  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2353	2353	2	"04019072"	"FI TX2A     FI TX2 LS A AMPS"	019	4  	2456.4	1	1372  	0	0	0	1472  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2354	2354	1	"03065020"	"SB CALI     SPR BNK CALC P X MUL"	065	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2355	2355	1	"03001021"	"DI PDY1     DR INLT PRV DAY DMND TX1"	001	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2356	2356	1	"03025016"	"PH STAGE    PH REGULATOR STAGE"	025	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2357	2357	2	"04019073"	"FI TX2B     FI TX2 LS B AMPS"	019	4  	2456.4	1	1372  	0	0	0	1472  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2358	2358	2	"04019074"	"FI TX2C     FI TX2 LS C AMPS"	019	4  	2456.4	1	1372  	0	0	0	1472  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2359	2359	2	"04019075"	"FI TX2TMP   FI TX2 TEMP"	019	4  	249.9978	1	105  	0	0	0	150  	0	-10  	0	0	-300  	0.0	0.0	0.0	1.0	1.0	NaN
	2360	2360	2	"04019076"	"FI TX2ABT   FI TX2 AMBIENT TEMP"	019	4  	249.9978	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2361	2361	1	"03019019"	"FI CALI1    FI 1 CALI DEMAND"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2362	2362	1	"03019020"	"FI CALI2    FI 2 CALI DEMAND"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2363	2363	1	"03019021"	"FI CHR1     FI 1 CUR HR DEMAND"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2364	2364	1	"03019022"	"FI CHR2     FI 2 CUR HR DEMAND"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2365	2365	1	"03019023"	"FI CDY1     FI 1 CUR DAY DEMAND"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2366	2366	1	"03067111"	"SPR TC8TMP   LC LTC1 OIL TEMP"	067	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2367	2367	1	"03019024"	"FI CDY2     FI 2 CUR DAY DEMAND"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2368	2368	1	"03019025"	"FI PDY1     FI 1 PREV DAY DEMAND"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2369	2369	1	"03019026"	"FI PDY2     FI 2 PREV DAY DEMAND"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2370	2370	1	"03019027"	"FI PMT1     FI 1 PREV MTH DEMAND"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2371	2371	1	"03019028"	"FI PMT2     FI 2 PREV MTH DEMAND"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2372	2372	1	"03019029"	"FI CMT1     FI 1 CUR MTH DEMAND"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2373	2373	1	"03019030"	"FI CMT2     FI 2 CUR MTH DEMAND"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2374	2374	1	"03019031"	"FI WT       FLEMING ISLAND WATT TOT"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2375	2375	1	"03019032"	"FI PHRT     FI PREV HR DEMAND TOTAL"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2376	2376	1	"03019033"	"FI PDYT     FI PREV DAY DEMAND TOTAL"	019	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2377	2377	1	"03065021"	"SB PHR      SPR BNK PREV HOUR DEMAND"	065	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2378	2378	1	"03065022"	"SB CHR      SPR BNK CUR HOUR DEMAND"	065	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2379	2379	1	"03065023"	"SB CDY      SPR BNK CUR DAY ENERGY"	065	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2380	2380	1	"03065024"	"SB PDY      SPR BNK PREV DAY ENERGY"	065	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2381	2381	1	"03065025"	"SB CMT      SPR BNK CUR MONTH ENERGY"	065	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2382	2382	1	"03065026"	"SB PMT      SPR BNK PREV MNTH ENERGY"	065	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2383	2383	1	"03001022"	"DI PDY2     DR INLT PRV DAY DMND TX2"	001	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2384	2384	2	"04031055"	"RV 7B       BKR 7 B AMP BKR TRIP"	031	6  	600.0001	1	452  	0	0	0	552  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2385	2385	1	"03001023"	"DI PDYT     DI PREV DAY DEMAND TOTAL"	001	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2386	2386	1	"03001024"	"DI PHR1     DR INLT PRV HR DMND TX1"	001	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2387	2387	1	"03001025"	"DI PHR2     DR INLT PRV HR DMND TX2"	001	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2388	2388	1	"03001026"	"DI PHRT     DR INLT PRV HR DMND TOT"	001	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2389	2389	1	"03001027"	"DI PMT1     DR INLT PRV MTH DMND TX1"	001	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2390	2390	1	"03001028"	"DI PMT2     DR INLT PRV MTH DMND TX2"	001	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2391	2391	1	"03001029"	"DI STAGE1   DI REGULATOR STAGE #1"	001	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2392	2392	1	"03001030"	"DI PF1AVG   DI TX1 POWER FACTOR AVG"	001	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2393	2393	1	"03007058"	"BC LCPLDT   TOT LC LAST DY DMD"	007	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2394	2394	1	"03001031"	"DI PF2AVG   DI TX2 POWER FACTOR AVG"	001	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2395	2395	1	"03065027"	"SB WT       SB BANK WATT TOTAL"	065	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2396	2396	1	"03065028"	"SB MUL      MULTIPLIER CNTS PER DAY"	065	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2397	2397	1	"03001032"	"DI KV1AVG   DI TX1 KVA AVERAGE"	001	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2398	2398	1	"03001033"	"DI KV2AVG   DI TX2 KVA AVERAGE"	001	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2399	2399	1	"03016027"	"OP 5TOT     OP BRK 5 AMP TOTAL"	016	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2400	2400	1	"03016028"	"OP KVAAVG   OP KVA AVERAGE"	016	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2401	2401	2	"04028024"	"GP FREQ     GP FREQUENCY"	028	6  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2402	2402	2	"04036044"	"RD 5A       BKR 5 A AMPS BKR TRIP"	036	4  	1199.999	1	720  	0	0	0	800  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2403	2403	2	"04072025"	"BL 4C       BL BKR 4C AMPS BKR TRIP"	072	5  	599.9999	1	240  	0	0	0	270  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2404	2404	2	"04036045"	"RD TX2B     TX2 B AMPS C/S TRIP"	036	3  	1637.6	1	544  	0	0	0	644  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2405	2405	1	"03010018"	"CA STAGE    CA REGULATOR STAGE"	010	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2406	2406	2	"04036046"	"RD TX2W     RD TX2 WATTS"	036	4  	65505.0	1	17000  	0	0	0	20000  	-99995	  	0	0	  	0.0	0.0	0.0	1.0	1.0	NaN
	2407	2407	1	"03045018"	"TU KVA-LC   TU TX KVA MINUS LC"	045	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2408	2408	1	"03016029"	"OP 6TOT     OP BRK 6 AMP TOTAL"	016	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2409	2409	1	"03016030"	"OP 7TOT     OP BRK 7 AMP TOTAL"	016	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2410	2410	1	"03032008"	"FL CHR      CURRENT HOUR DEMAND"	032	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2411	2411	1	"03032009"	"FL SOEPT"	032	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2412	2412	2	"04051019"	"NR 6151MV   NR W6151 VARS"	051	3  	100000.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2413	2413	2	"04051020"	"NR 6151PF   NR W6151 POWER FACTOR"	051	3  	2.047	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2414	2414	2	"04051021"	"NR W6164A   W6164A PHASE AMPS"	051	3  	1.0	1	435  	0	0	0	580  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2415	2415	1	"03038023"	"KH STAGE1   KH REGULATOR STAGE #1"	038	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2416	2416	1	"03038024"	"KH STAGE2   KH REGULATOR STAGE #2"	038	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2417	2417	1	"03016031"	"OP 8TOT     OP BRK 8 AMP TOTAL"	016	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2418	2418	2	"04016008"	"OP T2HST1   TX2 WINDING 1 TEMP"	016	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2419	2419	2	"04016009"	"OP T2HST2   TX2 WINDING 2 TEMP"	016	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2420	2420	2	"04016010"	"OP T2HST3   TX2 WINDING 3 TEMP"	016	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2421	2421	1	"03030017"	"SS STAGE    REGULATOR STAGE"	030	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2422	2422	1	"03067112"	"SPR DSVCHR   MODEL"	067	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2423	2423	2	"04058062"	"SECI 113      GC MWATTS"	058	1 2 3 4 5 6 7 8  	65504.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2424	2424	2	"04028025"	"GP W30B     BKR W30 B AMPS"	028	6  	599.9999	1	460  	0	0	0	560  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2425	2425	2	"04001067"	"DI 3PF      DI FDR 3 POWER FACTOR"	001	3  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2426	2426	2	"04004024"	"WA P        WALDO PULSE ACCUMULATOR"	004	1  	4.8	1	  	99996	0	0	  	0	-1  	0	0	-10  	0.0	0.0	0.0	1.0	1.0	NaN
	2427	2427	1	"03021004"	"WH STAGE    WH REGULATOR STAGE"	021	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2428	2428	1	"03007059"	"BC PDY3     BC TX3 PREV DAY DEMAND"	007	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2429	2429	1	"03074007"	"AS STAGE    AS REGULATOR STAGE"	074	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2430	2430	1	"03067113"	"SPR DSVPHR   MODEL"	067	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2431	2431	1	"03053159"	"CEC DSVPHR   FPL 230 DIRECT SERV"	053	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2432	2432	1	"03067114"	"SPR DSVINT   MODEL"	067	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2433	2433	1	"03053160"	"CEC DSVINT   FPL 230 DSV INST WTS"	053	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2434	2434	2	"04001068"	"DI T1HST1   TX1 WINDING 1 TEMP"	001	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2435	2435	2	"04040015"	"MN RCV1     MN TX1 REG C VOLTS"	040	6  	204.7	1	127.5  	0	0	0	150  	0	118.5  	0	0	-10  	0.0	0.0	0.0	1.0	1.0	NaN
	2436	2436	2	"04040016"	"MN TX1A     MN TX1 LS A AMPS"	040	6  	2456.4	1	986  	0	0	0	1086  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2437	2437	2	"04058063"	"SECI 121      RS TX1 MV LEAD"	058	1 2  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2438	2438	1	"03049007"	"FR 4TOT     FR BRK 4 AMP TOTAL"	049	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2439	2439	2	"04004025"	"WA 3KW      WA FDR 3 WATTS"	004	1  	20470.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2440	2440	1	"03011011"	"MI 3TOT     BRK 3 AMP TOTAL"	011	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2441	2441	1	"03011012"	"MI 2TOT     BRK 2 AMP TOTAL"	011	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2442	2442	1	"03011013"	"MI 4TOT     BRK 4 AMP TOTAL"	011	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2443	2443	2	"04040017"	"MN TX1B     MN TX1 LS B AMPS"	040	6  	2456.4	1	986  	0	0	0	1086  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2444	2444	2	"04040018"	"MN TX1C     MN TX1 LS C AMPS"	040	6  	2456.4	1	986  	0	0	0	1086  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	2445	2445	2	"04040019"	"MN TX1W     MN TX1 WATTS"	040	6  	98256.0	1	29000  	0	0	0	33000  	0	-500  	0	0	-1000  	0.0	0.0	0.0	1.0	1.0	NaN
	2446	2446	2	"04040020"	"MN PF1M     MN TX1 POWER FACTOR"	040	6  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2447	2447	2	"04040021"	"MN TX1FRQ   MN TX1 FREQUENCY"	040	6  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2448	2448	2	"04040022"	"MN KVA1M    MN TX1 KVA METER"	040	6  	98256.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2449	2449	2	"04040023"	"MN MV1      MN TX1 VARS LAG"	040	6  	98256.0	1	4000  	0	0	0	5400  	-99995	  	0	0	  	0.0	0.0	0.0	1.0	1.0	NaN
	2450	2450	2	"04040024"	"MN MV1-     MN TX1 VARS LEAD"	040	6  	98256.0	1	4000  	0	0	0	5400  	-99995	  	0	0	  	0.0	0.0	0.0	1.0	1.0	NaN
	2451	2451	2	"04040025"	"MN DCV      MN DC VOLTS"	040	6  	149.9999	1	135.5  	0	0	0	140  	0	126.5  	0	0	-10  	0.0	0.0	0.0	1.0	1.0	NaN
	2452	2452	2	"04040026"	"MN 1KW      MN BKR 1 WATTS"	040	6  	20470.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2453	2453	1	"03038025"	"KH CHR2     KH 2 CUR HR DEMAND"	038	1  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2454	2454	1	"03053161"	"CEC 230CAL   CEC CALCULATED DEMAND"	053	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2455	2455	1	"03053162"	"CEC 230CHR   CURRENT HOUR DEMAND"	053	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	2456	2456	1	"03053163"	"CEC 230PHR   PREVIOUS HOUR DEMAND"	053	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
