*         Type  Key          Name                                      Stn   AOR               pState   Norm   AlarmGroup   ICAddress
*         ----  ---          ----                                      ---   ---               ------   ----   ----------   ---------
4 STATUS  (1)   (3)          (4)                                       (5)   (10)              (19)     (49)   (29)         (41)
          1     "01021008"   "GC 35C103   GC BKR 3 CTL COM         "   021   4                 26       0      1            nan                 
          8     "12016013"   "PS AL313    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016014"   "PS AL314    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016015"   "PS AL315    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          2     "01057001"   "SECI FI6109   FI S6109 115KV MOSW    "   057   2                 1        0      1            nan                 
          1     "01021009"   "GC 2LR      GC BKR 2 LOC/REM SW      "   021   4                 13       0      1            nan                 
          8     "12016016"   "PS AL316    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016017"   "PS AL317    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          1     "01027001"   "GP 2505-5   LBI'S 2431-S, LS 351-S   "   027   6                 26       0      1            nan                 
          8     "12016018"   "PS AL318    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016019"   "PS AL319    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016020"   "PS AL320    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016021"   "PS AL321    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016022"   "PS AL322    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          1     "01035001"   "RD 6LR      RD BKR 6 LOC/REM SW      "   035   4                 13       0      1            nan                 
          1     "01010002"   "MI 2        MI FEEDER BKR 2          "   010   3                 1        0      1            nan                 
          1     "01010003"   "MI 2R       MI BKR 2 RECLOSER        "   010   3                 4        0      1            nan                 
          5     "05014001"   "BW FS       BW FAST SCAN             "   014   4                 25       0      1            nan                 
          1     "01044004"   "TU S532     TUSTENUGGEE 69 MOSW S532 "   044   3                 2        0      1            nan                 
          1     "01044005"   "TU S547     TUSTENUGGEE MOSW S547    "   044   3                 2        0      1            nan                 
          1     "01010004"   "MI 5        MI FEEDER BKR 5          "   010   3                 1        0      1            nan                 
          1     "01010005"   "MI K672     MI TX1 K672 CIR SW POS   "   010   3                 1        0      1            nan                 
          1     "01010006"   "MI 35T2SC   MI TX2 3530 FAIL         "   010   3                 26       0      1            nan                 
          1     "01010007"   "MI 387SC1   MI TX1 DIFF PROT FAIL    "   010   3                 26       0      1            nan                 
          1     "01010008"   "MI 351SC2   MI BKR 2 RELAY FAIL      "   010   3                 26       0      1            nan                 
          1     "01010009"   "MI 5R       MI BKR 5 RECLOSER        "   010   3                 4        0      1            nan                 
          1     "01010010"   "MI TX2NHI   MI TX2 TANK NITRO HI PRS "   010   3                 10       0      1            nan                 
          1     "01010011"   "MI T2PR     MI TX2 TANK PRS RELEIF   "   010   3                 10       0      1            nan                 
          1     "01010012"   "MI 5LR      MI BKR 5 LOC/REM SW      "   010   3                 13       0      1            nan                 
          1     "01010013"   "MI 86X1     MI LTC1 LCKOUT BLKS LTC  "   010   3                 21       0      1            nan                 
          1     "01010014"   "MI 3344SC   W3344 TIE BKR RELAY FAIL "   010   3                 26       0      1            nan                 
          1     "01010015"   "MI 351SC4   MI BKR 4 RELAY FAIL      "   010   3                 26       0      1            nan                 
